#CHROM	FROM	TO	IEDB_tag
MTB_anc	4266080	4266139	!IEDBMHC2,361
MTB_anc	4266089	4266133	!IEDBMHC2,1096
MTB_anc	4266089	4266148	!IEDBMHC1,6
MTB_anc	4266092	4266121	!IEDBMHC1,372
MTB_anc	4266095	4266139	!IEDBMHC2,1078
MTB_anc	4266098	4266124	!IEDBMHC1,14
MTB_anc	4266104	4266148	!IEDBMHC2,1079
MTB_anc	4266110	4266154	!IEDBvargas2021
MTB_anc	4266122	4266166	!IEDBvargas2021
MTB_anc	4266131	4266175	!IEDBMHC2,1066
MTB_anc	4266134	4266178	!IEDBMHC2,663
MTB_anc	4266140	4266199	!IEDBMHC2,58
MTB_anc	4266149	4266193	!IEDBMHC2,659
MTB_anc	4266149	4266205	!IEDBMHC1,397
MTB_anc	4266149	4266208	!IEDBMHC1,241
MTB_anc	4266161	4266184	!IEDBMHC1,373
MTB_anc	4266161	4266229	!IEDBMHC1,398
MTB_anc	4266164	4266208	!IEDBMHC2,665
MTB_anc	4266170	4266214	!IEDBvargas2021
MTB_anc	4266170	4266229	!IEDBMHC2,258
MTB_anc	4266179	4266223	!IEDBMHC2,660
MTB_anc	4266179	4266238	!IEDBMHC1,58
MTB_anc	4266185	4266229	!IEDBMHC1,507,!IEDBMHC2,1076
MTB_anc	4266185	4266265	!IEDBMHC1,396
MTB_anc	4266194	4266238	!IEDBMHC2,1084
MTB_anc	4266200	4266244	!IEDBvargas2021
MTB_anc	4266200	4266259	!IEDBMHC2,133
MTB_anc	4266209	4266253	!IEDBMHC2,657
MTB_anc	4266209	4266268	!IEDBMHC1,82
MTB_anc	4266230	4266289	!IEDBMHC2,103
MTB_anc	4266239	4266283	!IEDBMHC2,1105
MTB_anc	4266239	4266298	!IEDBMHC1,71
MTB_anc	4266254	4266298	!IEDBMHC2,647
MTB_anc	4266260	4266319	!IEDBMHC2,319
MTB_anc	4266269	4266313	!IEDBMHC2,649
MTB_anc	4266269	4266328	!IEDBMHC1,237
MTB_anc	4266269	4266337	!IEDBMHC1,394
MTB_anc	4266281	4266337	!IEDBMHC1,393
MTB_anc	4266284	4266328	!IEDBMHC2,431
MTB_anc	4266290	4266334	!IEDBMHC1,506,!IEDBMHC2,1075
MTB_anc	4266290	4266349	!IEDBMHC2,449
MTB_anc	4266299	4266343	!IEDBMHC2,338
MTB_anc	4266299	4266358	!IEDBMHC1,59
MTB_anc	4266305	4266349	!IEDBvargas2021
MTB_anc	4266314	4266358	!IEDBMHC2,643
MTB_anc	4266320	4266364	!IEDBMHC1,508,!IEDBMHC2,1077
MTB_anc	4266320	4266379	!IEDBMHC2,434
MTB_anc	4266329	4266373	!IEDBMHC2,1091
MTB_anc	4266329	4266388	!IEDBMHC1,68
MTB_anc	4266344	4266388	!IEDBMHC2,645
MTB_anc	4266350	4266409	!IEDBMHC2,154
MTB_anc	4266359	4266403	!IEDBMHC2,658
MTB_anc	4266359	4266418	!IEDBMHC1,134
MTB_anc	4266374	4266418	!IEDBMHC2,653
MTB_anc	4266380	4266439	!IEDBMHC2,59
MTB_anc	4266389	4266433	!IEDBMHC2,661
MTB_anc	4266389	4266448	!IEDBMHC1,207
MTB_anc	4266398	4266427	!IEDBMHC1,18
MTB_anc	4266404	4266448	!IEDBMHC2,1102
MTB_anc	4266410	4266454	!IEDBMHC2,1074
MTB_anc	4266410	4266469	!IEDBMHC2,90
MTB_anc	4266419	4266463	!IEDBMHC2,652
MTB_anc	4266419	4266478	!IEDBMHC1,158
MTB_anc	4266425	4266469	!IEDBvargas2021
MTB_anc	4266434	4266478	!IEDBMHC2,654
MTB_anc	4266434	4266493	!IEDBMHC2,960
MTB_anc	4266509	4266553	!IEDBMHC2,1087
MTB_anc	4266539	4266583	!IEDBvargas2021
MTB_anc	4266554	4266598	!IEDBMHC2,1085
MTB_anc	4266584	4266628	!IEDBMHC2,1104
MTB_anc	4266593	4266619	!IEDBMHC2,492
MTB_anc	4266599	4266643	!IEDBMHC2,1101
MTB_anc	4266599	4266658	!IEDBMHC1,163
MTB_anc	4266614	4266658	!IEDBMHC2,1098
MTB_anc	4266632	4266658	!IEDBMHC2,491
MTB_anc	4272244	4272270	!IEDBMHC1,536
MTB_anc	4276751	4276777	!IEDBMHC1,49
MTB_anc	4276994	4277038	!IEDBMHC2,902
MTB_anc	4277348	4277374	!IEDBMHC1,172
MTB_anc	4277615	4277659	!IEDBMHC2,700
MTB_anc	4278038	4278064	!IEDBMHC1,175
MTB_anc	4288659	4288703	!IEDBMHC2,693
MTB_anc	4290132	4290176	!IEDBMHC2,855
MTB_anc	4290846	4290890	!IEDBMHC2,772
MTB_anc	4291990	4292034	!IEDBMHC2,816
MTB_anc	4293639	4293683	!IEDBMHC2,862
MTB_anc	4293870	4293914	!IEDBMHC2,873
MTB_anc	4298772	4298816	!IEDBMHC2,747
MTB_anc	4308402	4308446	!IEDBMHC2,936
MTB_anc	4312888	4312914	!IEDBMHC1,261
MTB_anc	4321181	4321207	!IEDBMHC1,42
MTB_anc	4321181	4321210	!IEDBMHC1,43
MTB_anc	4328521	4328565	!IEDBMHC2,764
MTB_anc	4328815	4328859	!IEDBMHC2,797
MTB_anc	4332530	4332574	!IEDBMHC2,796
MTB_anc	4334522	4334566	!IEDBMHC2,917
MTB_anc	4335461	4335505	!IEDBMHC2,918
MTB_anc	4350333	4350398	!IEDBvargas2021
MTB_anc	4351066	4351140	!IEDBMHC2,419
MTB_anc	4351075	4351128	!IEDBvargas2021
MTB_anc	4351087	4351113	!IEDBMHC1,466
MTB_anc	4351111	4351164	!IEDBvargas2021
MTB_anc	4351111	4351185	!IEDBvargas2021
MTB_anc	4351141	4351194	!IEDBvargas2021
MTB_anc	4351150	4351176	!IEDBMHC1,461
MTB_anc	4351156	4351230	!IEDBMHC2,14
MTB_anc	4351171	4351224	!IEDBvargas2021
MTB_anc	4351183	4351209	!IEDBMHC1,464
MTB_anc	4351201	4351254	!IEDBvargas2021
MTB_anc	4351201	4351275	!IEDBMHC2,416
MTB_anc	4351204	4351230	!IEDBMHC1,467
MTB_anc	4351246	4351320	!IEDBMHC2,142
MTB_anc	4351261	4351314	!IEDBvargas2021
MTB_anc	4351264	4351293	!IEDBMHC1,462
MTB_anc	4351279	4351329	!IEDBvargas2021
MTB_anc	4351291	4351344	!IEDBvargas2021
MTB_anc	4351291	4351365	!IEDBvargas2021
MTB_anc	4351336	4351410	!IEDBvargas2021
MTB_anc	4351381	4351455	!IEDBMHC2,403
MTB_anc	4351387	4351416	!IEDBMHC1,473
MTB_anc	4351390	4351443	!IEDBvargas2021
MTB_anc	4351420	4351464	!IEDBMHC2,911
MTB_anc	4351426	4351479	!IEDBvargas2021
MTB_anc	4351426	4351500	!IEDBMHC2,421
MTB_anc	4351429	4351473	!IEDBvargas2021
MTB_anc	4351438	4351479	!IEDBvargas2021
MTB_anc	4351456	4351509	!IEDBvargas2021
MTB_anc	4351468	4351536	!IEDBvargas2021
MTB_anc	4351471	4351497	!IEDBMHC1,465
MTB_anc	4351471	4351545	!IEDBMHC2,52
MTB_anc	4351483	4351527	!IEDBMHC2,897
MTB_anc	4351483	4351536	!IEDBvargas2021
MTB_anc	4351489	4351533	!IEDBvargas2021
MTB_anc	4351492	4351521	!IEDBMHC1,468
MTB_anc	4351513	4351566	!IEDBvargas2021
MTB_anc	4351516	4351542	!IEDBMHC1,463
MTB_anc	4351516	4351590	!IEDBMHC2,47
MTB_anc	4351543	4351596	!IEDBvargas2021
MTB_anc	4351561	4351635	!IEDBMHC2,237
MTB_anc	4351570	4351596	!IEDBMHC1,469
MTB_anc	4351573	4351626	!IEDBvargas2021
MTB_anc	4351594	4351638	!IEDBvargas2021
MTB_anc	4351603	4351656	!IEDBvargas2021
MTB_anc	4351606	4351680	!IEDBMHC2,69
MTB_anc	4351633	4351686	!IEDBvargas2021
MTB_anc	4351651	4351725	!IEDBMHC2,174
MTB_anc	4351663	4351716	!IEDBvargas2021
MTB_anc	4351672	4351701	!IEDBMHC1,472
MTB_anc	4351693	4351746	!IEDBvargas2021
MTB_anc	4351696	4351770	!IEDBMHC2,401
MTB_anc	4351723	4351776	!IEDBvargas2021
MTB_anc	4351741	4351815	!IEDBMHC2,404
MTB_anc	4351753	4351806	!IEDBvargas2021
MTB_anc	4351783	4351836	!IEDBvargas2021
MTB_anc	4351786	4351860	!IEDBMHC2,176
MTB_anc	4351813	4351866	!IEDBvargas2021
MTB_anc	4351831	4351905	!IEDBvargas2021
MTB_anc	4351843	4351896	!IEDBvargas2021
MTB_anc	4351873	4351926	!IEDBvargas2021
MTB_anc	4351876	4351950	!IEDBMHC2,172
MTB_anc	4351903	4351932	!IEDBMHC1,471
MTB_anc	4351903	4351956	!IEDBvargas2021
MTB_anc	4351921	4351995	!IEDBMHC2,248
MTB_anc	4351963	4352016	!IEDBvargas2021
MTB_anc	4351966	4352040	!IEDBvargas2021
MTB_anc	4351969	4351998	!IEDBMHC1,470
MTB_anc	4351993	4352046	!IEDBvargas2021
MTB_anc	4352011	4352085	!IEDBvargas2021
MTB_anc	4352026	4352079	!IEDBvargas2021
MTB_anc	4352056	4352100	!IEDBvargas2021
MTB_anc	4352056	4352130	!IEDBvargas2021
MTB_anc	4352059	4352112	!IEDBvargas2021
MTB_anc	4352086	4352130	!IEDBvargas2021
MTB_anc	4352092	4352145	!IEDBvargas2021
MTB_anc	4352101	4352145	!IEDBvargas2021
MTB_anc	4352101	4352175	!IEDBvargas2021
MTB_anc	4352101	4352178	!IEDBvargas2021
MTB_anc	4352116	4352160	!IEDBvargas2021
MTB_anc	4352131	4352175	!IEDBvargas2021
MTB_anc	4352274	4352318	!IEDBMHC2,262
MTB_anc	4352274	4352327	!IEDBvargas2021
MTB_anc	4352274	4352333	!IEDBMHC1,154,!IEDBMHC2,263
MTB_anc	4352274	4352348	!IEDBMHC2,264
MTB_anc	4352277	4352300	!IEDBMHC1,8
MTB_anc	4352277	4352306	!IEDBMHC1,9
MTB_anc	4352277	4352309	!IEDBMHC1,10
MTB_anc	4352280	4352306	!IEDBMHC1,55
MTB_anc	4352289	4352333	!IEDBvargas2021
MTB_anc	4352292	4352336	!IEDBMHC2,973
MTB_anc	4352298	4352351	!IEDBvargas2021
MTB_anc	4352304	4352348	!IEDBvargas2021
MTB_anc	4352304	4352363	!IEDBMHC1,126,!IEDBMHC2,228
MTB_anc	4352310	4352336	!IEDBMHC1,390
MTB_anc	4352310	4352354	!IEDBMHC2,328
MTB_anc	4352319	4352363	!IEDBvargas2021
MTB_anc	4352319	4352393	!IEDBMHC2,157
MTB_anc	4352322	4352369	!IEDBvargas2021
MTB_anc	4352328	4352372	!IEDBMHC2,975
MTB_anc	4352334	4352393	!IEDBMHC1,116,!IEDBMHC2,203
MTB_anc	4352340	4352390	!IEDBvargas2021
MTB_anc	4352346	4352390	!IEDBMHC2,240
MTB_anc	4352349	4352393	!IEDBMHC2,220
MTB_anc	4352361	4352414	!IEDBMHC1,46
MTB_anc	4352364	4352408	!IEDBMHC2,340
MTB_anc	4352364	4352423	!IEDBMHC1,185,!IEDBMHC2,341
MTB_anc	4352364	4352438	!IEDBvargas2021
MTB_anc	4352373	4352417	!IEDBvargas2021
MTB_anc	4352376	4352402	!IEDBMHC1,391
MTB_anc	4352376	4352420	!IEDBvargas2021
MTB_anc	4352379	4352423	!IEDBvargas2021
MTB_anc	4352382	4352426	!IEDBMHC2,173
MTB_anc	4352385	4352429	!IEDBvargas2021
MTB_anc	4352388	4352432	!IEDBvargas2021
MTB_anc	4352391	4352435	!IEDBvargas2021
MTB_anc	4352394	4352438	!IEDBvargas2021
MTB_anc	4352394	4352453	!IEDBMHC1,102,!IEDBMHC2,168
MTB_anc	4352397	4352426	!IEDBMHC1,268
MTB_anc	4352397	4352441	!IEDBvargas2021
MTB_anc	4352400	4352444	!IEDBvargas2021
MTB_anc	4352403	4352447	!IEDBvargas2021
MTB_anc	4352406	4352450	!IEDBvargas2021
MTB_anc	4352406	4352462	!IEDBvargas2021
MTB_anc	4352406	4352474	!IEDBvargas2021
MTB_anc	4352409	4352453	!IEDBvargas2021
MTB_anc	4352409	4352459	!IEDBvargas2021
MTB_anc	4352409	4352483	!IEDBvargas2021
MTB_anc	4352412	4352456	!IEDBvargas2021
MTB_anc	4352415	4352459	!IEDBvargas2021
MTB_anc	4352418	4352462	!IEDBMHC1,216,!IEDBMHC2,388
MTB_anc	4352421	4352465	!IEDBvargas2021
MTB_anc	4352424	4352468	!IEDBMHC2,63
MTB_anc	4352424	4352483	!IEDBMHC1,27,!IEDBMHC2,64
MTB_anc	4352427	4352471	!IEDBMHC2,631
MTB_anc	4352430	4352471	!IEDBMHC1,7,!IEDBMHC2,24
MTB_anc	4352430	4352474	!IEDBMHC2,25
MTB_anc	4352430	4352480	!IEDBMHC2,26
MTB_anc	4352433	4352471	!IEDBvargas2021
MTB_anc	4352433	4352477	!IEDBvargas2021
MTB_anc	4352436	4352480	!IEDBMHC2,537
MTB_anc	4352439	4352483	!IEDBMHC2,425
MTB_anc	4352442	4352486	!IEDBvargas2021
MTB_anc	4352445	4352489	!IEDBvargas2021
MTB_anc	4352454	4352498	!IEDBMHC2,18
MTB_anc	4352454	4352513	!IEDBMHC1,5,!IEDBMHC2,19
MTB_anc	4352454	4352528	!IEDBMHC2,20
MTB_anc	4352469	4352513	!IEDBMHC2,216
MTB_anc	4352472	4352516	!IEDBMHC2,632
MTB_anc	4352475	4352519	!IEDBvargas2021
MTB_anc	4352475	4352528	!IEDBvargas2021
MTB_anc	4352478	4352522	!IEDBMHC2,231
MTB_anc	4352478	4352534	!IEDBMHC2,474
MTB_anc	4352481	4352525	!IEDBvargas2021
MTB_anc	4352484	4352510	!IEDBMHC1,50,!IEDBMHC2,113
MTB_anc	4352484	4352528	!IEDBMHC2,114
MTB_anc	4352484	4352543	!IEDBMHC1,51,!IEDBMHC2,115
MTB_anc	4352487	4352531	!IEDBMHC2,205
MTB_anc	4352490	4352534	!IEDBMHC2,382
MTB_anc	4352493	4352531	!IEDBvargas2021
MTB_anc	4352493	4352537	!IEDBvargas2021
MTB_anc	4352496	4352522	!IEDBMHC1,170
MTB_anc	4352496	4352540	!IEDBvargas2021
MTB_anc	4352499	4352528	!IEDBMHC1,115,!IEDBMHC2,199
MTB_anc	4352499	4352543	!IEDBMHC2,200
MTB_anc	4352499	4352552	!IEDBvargas2021
MTB_anc	4352499	4352573	!IEDBMHC2,201
MTB_anc	4352502	4352546	!IEDBMHC2,357
MTB_anc	4352508	4352552	!IEDBMHC2,623
MTB_anc	4352514	4352558	!IEDBMHC2,423
MTB_anc	4352514	4352573	!IEDBMHC1,236,!IEDBMHC2,424
MTB_anc	4352517	4352546	!IEDBMHC1,269
MTB_anc	4352523	4352573	!IEDBvargas2021
MTB_anc	4352526	4352555	!IEDBMHC1,186
MTB_anc	4352526	4352570	!IEDBMHC2,635
MTB_anc	4352526	4352573	!IEDBvargas2021
MTB_anc	4352529	4352573	!IEDBMHC2,30
MTB_anc	4352535	4352573	!IEDBMHC1,512
MTB_anc	4352544	4352573	!IEDBMHC1,266,!IEDBMHC2,556
MTB_anc	4352609	4352653	!IEDBMHC2,286
MTB_anc	4352609	4352656	!IEDBMHC2,287
MTB_anc	4352609	4352662	!IEDBvargas2021
MTB_anc	4352609	4352668	!IEDBMHC1,164,!IEDBMHC2,288
MTB_anc	4352609	4352683	!IEDBMHC2,289
MTB_anc	4352612	4352656	!IEDBvargas2021
MTB_anc	4352615	4352659	!IEDBMHC2,627
MTB_anc	4352618	4352647	!IEDBMHC1,258
MTB_anc	4352618	4352662	!IEDBvargas2021
MTB_anc	4352618	4352692	!IEDBvargas2021
MTB_anc	4352621	4352650	!IEDBMHC1,267
MTB_anc	4352621	4352665	!IEDBvargas2021
MTB_anc	4352624	4352668	!IEDBvargas2021
MTB_anc	4352624	4352692	!IEDBMHC2,440
MTB_anc	4352627	4352671	!IEDBMHC2,535
MTB_anc	4352630	4352659	!IEDBMHC2,555
MTB_anc	4352630	4352674	!IEDBMHC2,120
MTB_anc	4352633	4352677	!IEDBvargas2021
MTB_anc	4352636	4352680	!IEDBvargas2021
MTB_anc	4352636	4352698	!IEDBMHC2,145
MTB_anc	4352639	4352683	!IEDBMHC2,494
MTB_anc	4352639	4352698	!IEDBMHC2,189
MTB_anc	4352642	4352713	!IEDBMHC2,106
MTB_anc	4352645	4352689	!IEDBMHC2,488
MTB_anc	4352645	4352692	!IEDBMHC2,11
MTB_anc	4352648	4352692	!IEDBvargas2021
MTB_anc	4352651	4352695	!IEDBvargas2021
MTB_anc	4352654	4352698	!IEDBMHC2,500
MTB_anc	4352654	4352728	!IEDBMHC2,360
MTB_anc	4352657	4352683	!IEDBMHC1,13
MTB_anc	4352657	4352701	!IEDBvargas2021
MTB_anc	4352657	4352707	!IEDBvargas2021
MTB_anc	4352660	4352704	!IEDBMHC1,371,!IEDBMHC2,629
MTB_anc	4352663	4352707	!IEDBMHC2,633
MTB_anc	4352666	4352710	!IEDBvargas2021
MTB_anc	4352669	4352695	!IEDBMHC1,174
MTB_anc	4352669	4352713	!IEDBvargas2021
MTB_anc	4352669	4352716	!IEDBMHC2,306
MTB_anc	4352669	4352728	!IEDBMHC2,307
MTB_anc	4352672	4352698	!IEDBMHC1,270
MTB_anc	4352672	4352716	!IEDBvargas2021
MTB_anc	4352672	4352743	!IEDBMHC2,429
MTB_anc	4352675	4352719	!IEDBvargas2021
MTB_anc	4352678	4352731	!IEDBvargas2021
MTB_anc	4352681	4352725	!IEDBMHC1,305,!IEDBMHC2,558
MTB_anc	4352684	4352728	!IEDBvargas2021
MTB_anc	4352690	4352716	!IEDBMHC1,133
MTB_anc	4352693	4352737	!IEDBvargas2021
MTB_anc	4352693	4352740	!IEDBMHC2,230
MTB_anc	4352699	4352743	!IEDBMHC2,493
MTB_anc	4352699	4352758	!IEDBMHC2,109
MTB_anc	4352699	4352773	!IEDBMHC2,110
MTB_anc	4352702	4352758	!IEDBvargas2021
MTB_anc	4352702	4352773	!IEDBMHC2,148
MTB_anc	4352705	4352749	!IEDBvargas2021
MTB_anc	4352714	4352758	!IEDBMHC2,495
MTB_anc	4352717	4352761	!IEDBMHC2,977
MTB_anc	4352729	4352773	!IEDBvargas2021
MTB_anc	4352729	4352782	!IEDBvargas2021
MTB_anc	4352729	4352788	!IEDBMHC2,27
MTB_anc	4352732	4352803	!IEDBMHC2,75
MTB_anc	4352735	4352779	!IEDBMHC2,979
MTB_anc	4352741	4352785	!IEDBMHC1,395
MTB_anc	4352744	4352788	!IEDBMHC2,501
MTB_anc	4352744	4352818	!IEDBMHC2,372
MTB_anc	4352750	4352782	!IEDBMHC1,515
MTB_anc	4352753	4352797	!IEDBMHC2,974
MTB_anc	4352753	4352803	!IEDBvargas2021
MTB_anc	4352756	4352782	!IEDBMHC1,265
MTB_anc	4352759	4352803	!IEDBMHC2,503
MTB_anc	4352759	4352818	!IEDBMHC1,254,!IEDBMHC2,458
MTB_anc	4352762	4352833	!IEDBMHC2,330
MTB_anc	4352765	4352809	!IEDBvargas2021
MTB_anc	4352768	4352815	!IEDBvargas2021
MTB_anc	4352771	4352815	!IEDBMHC2,536
MTB_anc	4352774	4352818	!IEDBMHC2,499
MTB_anc	4352777	4352821	!IEDBvargas2021
MTB_anc	4352786	4352812	!IEDBMHC1,30
MTB_anc	4352786	4352836	!IEDBvargas2021
MTB_anc	4352789	4352833	!IEDBMHC2,502
MTB_anc	4352789	4352848	!IEDBMHC1,217,!IEDBMHC2,392
MTB_anc	4352789	4352863	!IEDBMHC2,393
MTB_anc	4352792	4352836	!IEDBvargas2021
MTB_anc	4352792	4352863	!IEDBMHC2,70
MTB_anc	4352795	4352839	!IEDBvargas2021
MTB_anc	4352798	4352824	!IEDBMHC1,52
MTB_anc	4352798	4352842	!IEDBMHC2,626
MTB_anc	4352801	4352845	!IEDBvargas2021
MTB_anc	4352801	4352857	!IEDBMHC2,475
MTB_anc	4352804	4352848	!IEDBMHC2,498
MTB_anc	4352807	4352845	!IEDBMHC2,290
MTB_anc	4352807	4352851	!IEDBMHC2,630
MTB_anc	4352807	4352860	!IEDBvargas2021
MTB_anc	4352810	4352854	!IEDBvargas2021
MTB_anc	4352813	4352836	!IEDBMHC1,149
MTB_anc	4352813	4352857	!IEDBvargas2021
MTB_anc	4352813	4352881	!IEDBMHC2,476
MTB_anc	4352816	4352860	!IEDBMHC2,634
MTB_anc	4352819	4352863	!IEDBMHC2,497
MTB_anc	4352819	4352878	!IEDBMHC1,171,!IEDBMHC2,303
MTB_anc	4352822	4352866	!IEDBvargas2021
MTB_anc	4352822	4352893	!IEDBMHC2,229
MTB_anc	4352825	4352869	!IEDBMHC2,624
MTB_anc	4352825	4352881	!IEDBMHC2,473
MTB_anc	4352828	4352872	!IEDBvargas2021
MTB_anc	4352831	4352875	!IEDBvargas2021
MTB_anc	4352831	4352878	!IEDBvargas2021
MTB_anc	4352834	4352878	!IEDBvargas2021
MTB_anc	4352834	4352893	!IEDBMHC2,202
MTB_anc	4352837	4352881	!IEDBvargas2021
MTB_anc	4352840	4352884	!IEDBvargas2021
MTB_anc	4352843	4352887	!IEDBMHC2,622
MTB_anc	4352849	4352893	!IEDBMHC2,324
MTB_anc	4352852	4352878	!IEDBMHC1,20
MTB_anc	4352861	4352893	!IEDBMHC2,381
MTB_anc	4354408	4354452	!IEDBMHC2,923
MTB_anc	4356732	4356791	!IEDBvargas2021
MTB_anc	4356738	4356782	!IEDBvargas2021
MTB_anc	4356843	4356887	!IEDBvargas2021
MTB_anc	4357020	4357079	!IEDBvargas2021
MTB_anc	4357107	4357175	!IEDBvargas2021
MTB_anc	4357236	4357295	!IEDBvargas2021
MTB_anc	4357272	4357331	!IEDBvargas2021
MTB_anc	4357308	4357367	!IEDBvargas2021
MTB_anc	4357344	4357403	!IEDBvargas2021
MTB_anc	4357380	4357439	!IEDBvargas2021
MTB_anc	4357416	4357475	!IEDBvargas2021
MTB_anc	4357452	4357511	!IEDBvargas2021
MTB_anc	4357713	4357760	!IEDBvargas2021
MTB_anc	4357767	4357814	!IEDBvargas2021
MTB_anc	4358769	4358807	!IEDBvargas2021
MTB_anc	4359339	4359377	!IEDBvargas2021
MTB_anc	4359663	4359707	!IEDBvargas2021
MTB_anc	4363522	4363566	!IEDBvargas2021
MTB_anc	4363651	4363695	!IEDBMHC2,728
MTB_anc	4364032	4364100	!IEDBvargas2021
MTB_anc	4364170	4364229	!IEDBvargas2021
MTB_anc	4364689	4364757	!IEDBvargas2021
MTB_anc	4402963	4402992	!IEDBMHC1,501
